State,State Abbr,County,GEO id2,GEO display_label,Households,Poverty_Percentage,ALICE_Percentage,Below_ALICE_Threshold_Percentage,Above_ALICE_Percentage
Wisconsin,WI,Waukesha,55133.0,"Waukesha County, Wisconsin",168150,6.95,21.42,28.37,71.63
Wisconsin,WI,Waupaca,55135.0,"Waupaca County, Wisconsin",22394,11.24,20.91,32.15,67.85
Wisconsin,WI,Waushara,55137.0,"Waushara County, Wisconsin",10333,11.74,26.74,38.48,61.52
Wisconsin,WI,Winnebago,55139.0,"Winnebago County, Wisconsin",71563,10.28,27.76,38.04,61.96
Wisconsin,WI,Wood,55141.0,"Wood County, Wisconsin",32099,9.65,24.85,34.49,65.51
Wyoming,WY,Albany,56001.0,"Albany County, Wyoming",16609,20.71,23.42,44.13,55.87
Wyoming,WY,Big Horn,56003.0,"Big Horn County, Wyoming",4357,11.96,34.96,46.91,53.09
Wyoming,WY,Campbell,56005.0,"Campbell County, Wyoming",17879,10.12,17.61,27.73,72.27
Wyoming,WY,Carbon,56007.0,"Carbon County, Wyoming",5885,13.17,25.73,38.9,61.1
Wyoming,WY,Converse,56009.0,"Converse County, Wyoming",5707,10.29,22.01,32.29,67.71
Wyoming,WY,Crook,56011.0,"Crook County, Wyoming",2891,9.03,24.59,33.62,66.38
Wyoming,WY,Fremont,56013.0,"Fremont County, Wyoming",14810,12.21,30.24,42.44,57.56
Wyoming,WY,Goshen,56015.0,"Goshen County, Wyoming",5053,14.11,27.49,41.6,58.4
Wyoming,WY,Hot Springs,56017.0,"Hot Springs County, Wyoming",2079,10.44,29.82,40.26,59.74
Wyoming,WY,Johnson,56019.0,"Johnson County, Wyoming",3919,12.25,23.32,35.57,64.43
Wyoming,WY,Laramie,56021.0,"Laramie County, Wyoming",44460,9.83,19.3,29.12,70.88
Wyoming,WY,Lincoln,56023.0,"Lincoln County, Wyoming",7872,8.6,24.34,32.94,67.06
Wyoming,WY,Natrona,56025.0,"Natrona County, Wyoming",34332,11.54,21.55,33.09,66.91
Wyoming,WY,Niobrara,56027.0,"Niobrara County, Wyoming",1141,17.79,30.15,47.94,52.06
Wyoming,WY,Park,56029.0,"Park County, Wyoming",13179,8.08,28.37,36.45,63.55
Wyoming,WY,Platte,56031.0,"Platte County, Wyoming",3877,11.97,22.59,34.56,65.44
Wyoming,WY,Sheridan,56033.0,"Sheridan County, Wyoming",13515,12.65,25.02,37.67,62.33
Wyoming,WY,Sublette,56035.0,"Sublette County, Wyoming",3719,8.5,26.43,34.93,65.07
Wyoming,WY,Sweetwater,56037.0,"Sweetwater County, Wyoming",16863,13.11,19.4,32.51,67.49
Wyoming,WY,Teton,56039.0,"Teton County, Wyoming",9383,6.0,20.77,26.77,73.23
Wyoming,WY,Uinta,56041.0,"Uinta County, Wyoming",7479,8.25,24.54,32.79,67.21
Wyoming,WY,Washakie,56043.0,"Washakie County, Wyoming",3417,10.1,26.75,36.85,63.15
Wyoming,WY,Weston,56045.0,"Weston County, Wyoming",2754,12.02,19.57,31.59,68.41
Kentucky,KY,Adair,21001.0,"Adair County, Kentucky",6986,20.46,32.87,53.32,46.68
Kentucky,KY,Allen,21003.0,"Allen County, Kentucky",7852,13.54,33.89,47.43,52.57
Kentucky,KY,Anderson,21005.0,"Anderson County, Kentucky",9496,10.59,26.45,37.05,62.95
Kentucky,KY,Ballard,21007.0,"Ballard County, Kentucky",3121,12.88,27.2,40.08,59.92
Kentucky,KY,Barren,21009.0,"Barren County, Kentucky",17972,20.49,29.43,49.92,50.08
Kentucky,KY,Bath,21011.0,"Bath County, Kentucky",4743,22.31,27.54,49.84,50.16
Kentucky,KY,Bell,21013.0,"Bell County, Kentucky",9526,30.62,35.73,66.36,33.64
Kentucky,KY,Boone,21015.0,"Boone County, Kentucky",51702,9.44,25.72,35.16,64.84
Kentucky,KY,Bourbon,21017.0,"Bourbon County, Kentucky",8128,17.4,32.01,49.41,50.59
Kentucky,KY,Boyd,21019.0,"Boyd County, Kentucky",19016,18.0,26.57,44.57,55.43
Kentucky,KY,Boyle,21021.0,"Boyle County, Kentucky",11806,16.8,26.55,43.34,56.66
Kentucky,KY,Bracken,21023.0,"Bracken County, Kentucky",3263,17.59,31.78,49.37,50.63
Kentucky,KY,Breathitt,21025.0,"Breathitt County, Kentucky",5532,28.62,25.89,54.5,45.5
Kentucky,KY,Breckinridge,21027.0,"Breckinridge County, Kentucky",7647,20.2,29.82,50.02,49.98
Kentucky,KY,Bullitt,21029.0,"Bullitt County, Kentucky",31425,10.2,25.35,35.55,64.45
Kentucky,KY,Butler,21031.0,"Butler County, Kentucky",4561,20.96,28.9,49.86,50.14
Kentucky,KY,Caldwell,21033.0,"Caldwell County, Kentucky",5187,15.38,27.49,42.88,57.12
Kentucky,KY,Calloway,21035.0,"Calloway County, Kentucky",15086,18.99,32.49,51.48,48.52
Kentucky,KY,Campbell,21037.0,"Campbell County, Kentucky",40425,10.81,20.51,31.32,68.68
Kentucky,KY,Carlisle,21039.0,"Carlisle County, Kentucky",1876,16.58,24.25,40.83,59.17
Kentucky,KY,Carroll,21041.0,"Carroll County, Kentucky",4087,17.91,30.12,48.03,51.97
Kentucky,KY,Carter,21043.0,"Carter County, Kentucky",10371,21.11,32.02,53.13,46.87
Kentucky,KY,Casey,21045.0,"Casey County, Kentucky",6217,26.64,34.89,61.52,38.48
Kentucky,KY,Christian,21047.0,"Christian County, Kentucky",25768,17.33,39.62,56.95,43.05
Kentucky,KY,Clark,21049.0,"Clark County, Kentucky",14934,12.36,28.22,40.58,59.42
Kentucky,KY,Clay,21051.0,"Clay County, Kentucky",7178,32.31,28.95,61.26,38.74
Kentucky,KY,Clinton,21053.0,"Clinton County, Kentucky",3762,20.68,35.86,56.54,43.46
Kentucky,KY,Crittenden,21055.0,"Crittenden County, Kentucky",3553,16.52,35.29,51.82,48.18
Kentucky,KY,Cumberland,21057.0,"Cumberland County, Kentucky",2430,36.5,21.23,57.74,42.26
Kentucky,KY,Daviess,21059.0,"Daviess County, Kentucky",42164,16.49,28.01,44.5,55.5
Kentucky,KY,Edmonson,21061.0,"Edmonson County, Kentucky",4955,15.96,32.9,48.86,51.14
Kentucky,KY,Elliott,21063.0,"Elliott County, Kentucky",2289,25.16,41.81,66.97,33.03
Kentucky,KY,Estill,21065.0,"Estill County, Kentucky",5900,24.9,27.93,52.83,47.17
Kentucky,KY,Fayette,21067.0,"Fayette County, Kentucky",141680,15.38,27.85,43.23,56.77
Kentucky,KY,Fleming,21069.0,"Fleming County, Kentucky",5779,23.86,27.17,51.03,48.97
Kentucky,KY,Floyd,21071.0,"Floyd County, Kentucky",14460,25.93,29.04,54.97,45.03
Kentucky,KY,Franklin,21073.0,"Franklin County, Kentucky",22548,12.47,24.93,37.4,62.6
Kentucky,KY,Fulton,21075.0,"Fulton County, Kentucky",2494,27.79,40.78,68.56,31.44
Kentucky,KY,Gallatin,21077.0,"Gallatin County, Kentucky",3250,13.72,32.4,46.12,53.88
Kentucky,KY,Garrard,21079.0,"Garrard County, Kentucky",6625,14.96,29.09,44.05,55.95
Kentucky,KY,Grant,21081.0,"Grant County, Kentucky",9235,15.42,24.87,40.29,59.71
Kentucky,KY,Graves,21083.0,"Graves County, Kentucky",14152,21.06,28.6,49.67,50.33
Kentucky,KY,Grayson,21085.0,"Grayson County, Kentucky",9772,19.54,31.82,51.35,48.65
Kentucky,KY,Green,21087.0,"Green County, Kentucky",4394,24.15,31.5,55.64,44.36
Kentucky,KY,Greenup,21089.0,"Greenup County, Kentucky",14600,15.69,28.88,44.58,55.42
Kentucky,KY,Hancock,21091.0,"Hancock County, Kentucky",3537,18.69,22.08,40.77,59.23
Kentucky,KY,Hardin,21093.0,"Hardin County, Kentucky",45909,15.01,25.6,40.61,59.39
Kentucky,KY,Harlan,21095.0,"Harlan County, Kentucky",10500,28.11,31.49,59.6,40.4
Kentucky,KY,Harrison,21097.0,"Harrison County, Kentucky",7239,17.82,24.45,42.27,57.73
Kentucky,KY,Hart,21099.0,"Hart County, Kentucky",7222,22.22,29.62,51.84,48.16
Kentucky,KY,Henderson,21101.0,"Henderson County, Kentucky",18458,16.39,28.71,45.1,54.9
Kentucky,KY,Henry,21103.0,"Henry County, Kentucky",6147,16.28,31.89,48.17,51.83
Kentucky,KY,Hickman,21105.0,"Hickman County, Kentucky",1640,20.85,24.09,44.94,55.06
Kentucky,KY,Hopkins,21107.0,"Hopkins County, Kentucky",18169,18.04,26.07,44.11,55.89
Kentucky,KY,Jackson,21109.0,"Jackson County, Kentucky",5015,27.28,27.16,54.44,45.56
Kentucky,KY,Jefferson,21111.0,"Jefferson County, Kentucky",331206,15.48,27.03,42.51,57.49
Kentucky,KY,Jessamine,21113.0,"Jessamine County, Kentucky",19645,10.11,28.89,39.01,60.99
Kentucky,KY,Johnson,21115.0,"Johnson County, Kentucky",8843,25.87,29.62,55.49,44.51
Kentucky,KY,Kenton,21117.0,"Kenton County, Kentucky",67180,9.55,24.93,34.48,65.52
Kentucky,KY,Knott,21119.0,"Knott County, Kentucky",5448,27.37,35.17,62.54,37.46
Kentucky,KY,Knox,21121.0,"Knox County, Kentucky",11326,35.85,28.71,64.56,35.44
Kentucky,KY,Larue,21123.0,"Larue County, Kentucky",5966,19.26,22.09,41.35,58.65
Kentucky,KY,Laurel,21125.0,"Laurel County, Kentucky",23835,22.52,23.95,46.47,53.53
Kentucky,KY,Lawrence,21127.0,"Lawrence County, Kentucky",6150,23.98,29.14,53.12,46.88
Kentucky,KY,Lee,21129.0,"Lee County, Kentucky",2606,34.5,40.6,75.1,24.9
Kentucky,KY,Leslie,21131.0,"Leslie County, Kentucky",3909,28.32,32.8,61.12,38.88
Kentucky,KY,Letcher,21133.0,"Letcher County, Kentucky",8367,25.91,32.09,58.0,42.0
Kentucky,KY,Lewis,21135.0,"Lewis County, Kentucky",4905,21.24,36.0,57.25,42.75
Kentucky,KY,Lincoln,21137.0,"Lincoln County, Kentucky",9684,20.16,28.18,48.34,51.66
Kentucky,KY,Livingston,21139.0,"Livingston County, Kentucky",3502,16.53,26.81,43.35,56.65
Kentucky,KY,Logan,21141.0,"Logan County, Kentucky",10922,15.4,25.25,40.65,59.35
Kentucky,KY,Lyon,21143.0,"Lyon County, Kentucky",3315,10.56,32.07,42.62,57.38
Kentucky,KY,McCracken,21145.0,"McCracken County, Kentucky",27287,14.36,27.84,42.2,57.8
Kentucky,KY,McCreary,21147.0,"McCreary County, Kentucky",5595,38.09,30.87,68.95,31.05
Kentucky,KY,McLean,21149.0,"McLean County, Kentucky",3608,13.5,25.97,39.47,60.53
Kentucky,KY,Madison,21151.0,"Madison County, Kentucky",37672,13.13,25.32,38.46,61.54
Kentucky,KY,Magoffin,21153.0,"Magoffin County, Kentucky",4564,35.14,30.67,65.82,34.18
Kentucky,KY,Marion,21155.0,"Marion County, Kentucky",7590,19.93,27.6,47.54,52.46
Kentucky,KY,Marshall,21157.0,"Marshall County, Kentucky",13150,13.58,25.29,38.87,61.13
Kentucky,KY,Martin,21159.0,"Martin County, Kentucky",3935,31.49,26.79,58.27,41.73
Kentucky,KY,Mason,21161.0,"Mason County, Kentucky",6927,20.93,26.48,47.41,52.59
Kentucky,KY,Meade,21163.0,"Meade County, Kentucky",10798,14.45,24.5,38.94,61.06
Kentucky,KY,Menifee,21165.0,"Menifee County, Kentucky",2387,26.6,27.73,54.34,45.66
Kentucky,KY,Mercer,21167.0,"Mercer County, Kentucky",9137,13.48,26.58,40.07,59.93
Kentucky,KY,Metcalfe,21169.0,"Metcalfe County, Kentucky",4245,23.27,26.45,49.73,50.27
Kentucky,KY,Monroe,21171.0,"Monroe County, Kentucky",4586,25.08,25.75,50.83,49.17
Kentucky,KY,Montgomery,21173.0,"Montgomery County, Kentucky",10950,17.38,26.08,43.46,56.54
Kentucky,KY,Morgan,21175.0,"Morgan County, Kentucky",4747,21.42,32.61,54.03,45.97
Kentucky,KY,Muhlenberg,21177.0,"Muhlenberg County, Kentucky",11937,17.86,30.73,48.59,51.41
Kentucky,KY,Nelson,21179.0,"Nelson County, Kentucky",18787,10.4,27.48,37.87,62.13
Kentucky,KY,Nicholas,21181.0,"Nicholas County, Kentucky",2745,23.17,26.67,49.84,50.16
Kentucky,KY,Ohio,21183.0,"Ohio County, Kentucky",9155,13.57,32.78,46.35,53.65
Kentucky,KY,Oldham,21185.0,"Oldham County, Kentucky",22457,4.71,20.06,24.77,75.23
Kentucky,KY,Owen,21187.0,"Owen County, Kentucky",4261,16.29,27.43,43.72,56.28
Kentucky,KY,Owsley,21189.0,"Owsley County, Kentucky",1506,30.88,38.38,69.26,30.74
Kentucky,KY,Pendleton,21191.0,"Pendleton County, Kentucky",5333,17.34,28.16,45.51,54.49
Kentucky,KY,Perry,21193.0,"Perry County, Kentucky",11293,25.1,28.25,53.35,46.65
Kentucky,KY,Pike,21195.0,"Pike County, Kentucky",24449,26.75,28.07,54.82,45.18
Kentucky,KY,Powell,21197.0,"Powell County, Kentucky",4629,27.03,30.7,57.72,42.28
Kentucky,KY,Pulaski,21199.0,"Pulaski County, Kentucky",26203,16.12,30.67,46.79,53.21
Kentucky,KY,Robertson,21201.0,"Robertson County, Kentucky",791,23.01,33.12,56.13,43.87
Kentucky,KY,Rockcastle,21203.0,"Rockcastle County, Kentucky",6428,24.77,25.02,49.78,50.22
Kentucky,KY,Rowan,21205.0,"Rowan County, Kentucky",9345,23.55,23.96,47.51,52.49
Kentucky,KY,Russell,21207.0,"Russell County, Kentucky",7210,22.58,28.11,50.69,49.31
Kentucky,KY,Scott,21209.0,"Scott County, Kentucky",22119,10.09,22.32,32.42,67.58
Kentucky,KY,Shelby,21211.0,"Shelby County, Kentucky",17850,10.22,25.31,35.52,64.48
Kentucky,KY,Simpson,21213.0,"Simpson County, Kentucky",7689,18.1,26.25,44.35,55.65
Kentucky,KY,Spencer,21215.0,"Spencer County, Kentucky",7062,7.05,24.0,31.05,68.95
Kentucky,KY,Taylor,21217.0,"Taylor County, Kentucky",10045,16.16,26.09,42.25,57.75
Kentucky,KY,Todd,21219.0,"Todd County, Kentucky",4434,19.76,28.44,48.2,51.8
Kentucky,KY,Trigg,21221.0,"Trigg County, Kentucky",6012,18.43,29.91,48.34,51.66
Kentucky,KY,Trimble,21223.0,"Trimble County, Kentucky",3277,11.38,29.51,40.89,59.11
Kentucky,KY,Union,21225.0,"Union County, Kentucky",5128,14.74,28.08,42.82,57.18
Kentucky,KY,Warren,21227.0,"Warren County, Kentucky",57773,15.86,26.91,42.77,57.23
Kentucky,KY,Washington,21229.0,"Washington County, Kentucky",4650,16.77,28.24,45.01,54.99
Kentucky,KY,Wayne,21231.0,"Wayne County, Kentucky",8028,24.91,31.27,56.18,43.82
Kentucky,KY,Webster,21233.0,"Webster County, Kentucky",4920,15.83,27.93,43.76,56.24
Kentucky,KY,Whitley,21235.0,"Whitley County, Kentucky",13570,26.42,32.1,58.52,41.48
Kentucky,KY,Wolfe,21237.0,"Wolfe County, Kentucky",2545,35.68,36.23,71.91,28.09
Kentucky,KY,Woodford,21239.0,"Woodford County, Kentucky",10743,9.54,29.35,38.89,61.11
Michigan,MI,Alcona,26001.0,"Alcona County, Michigan",5116,15.44,29.34,44.78,55.22
Michigan,MI,Alger,26003.0,"Alger County, Michigan",3490,12.12,34.56,46.68,53.32
Michigan,MI,Allegan,26005.0,"Allegan County, Michigan",46317,10.03,24.61,34.64,65.36
Michigan,MI,Alpena,26007.0,"Alpena County, Michigan",12734,17.48,28.55,46.03,53.97
Michigan,MI,Antrim,26009.0,"Antrim County, Michigan",11034,9.33,25.22,34.55,65.45
Michigan,MI,Arenac,26011.0,"Arenac County, Michigan",6421,12.99,29.87,42.86,57.14
Michigan,MI,Baraga,26013.0,"Baraga County, Michigan",3337,15.82,32.78,48.61,51.39
Michigan,MI,Barry,26015.0,"Barry County, Michigan",24409,8.66,24.57,33.23,66.77
Michigan,MI,Bay,26017.0,"Bay County, Michigan",44417,14.94,26.67,41.61,58.39
Michigan,MI,Benzie,26019.0,"Benzie County, Michigan",7466,11.18,26.95,38.13,61.87
Michigan,MI,Berrien,26021.0,"Berrien County, Michigan",65129,13.96,28.49,42.44,57.56
Michigan,MI,Branch,26023.0,"Branch County, Michigan",16922,12.72,29.77,42.49,57.51
Michigan,MI,Calhoun,26025.0,"Calhoun County, Michigan",54568,14.16,31.18,45.35,54.65
Michigan,MI,Cass,26027.0,"Cass County, Michigan",21089,13.27,28.12,41.39,58.61
Michigan,MI,Charlevoix,26029.0,"Charlevoix County, Michigan",12247,8.8,25.5,34.3,65.7
Michigan,MI,Cheboygan,26031.0,"Cheboygan County, Michigan",10757,12.77,29.18,41.95,58.05
Michigan,MI,Chippewa,26033.0,"Chippewa County, Michigan",13867,15.15,29.95,45.1,54.9
Michigan,MI,Clare,26035.0,"Clare County, Michigan",12150,18.58,37.83,56.4,43.6
Michigan,MI,Clinton,26037.0,"Clinton County, Michigan",31653,6.95,18.74,25.69,74.31
Michigan,MI,Crawford,26039.0,"Crawford County, Michigan",6009,15.81,25.01,40.82,59.18
Michigan,MI,Delta,26041.0,"Delta County, Michigan",15900,15.58,29.21,44.8,55.2
Michigan,MI,Dickinson,26043.0,"Dickinson County, Michigan",11837,10.61,25.86,36.47,63.53
Michigan,MI,Eaton,26045.0,"Eaton County, Michigan",45181,11.89,25.25,37.14,62.86
Michigan,MI,Emmet,26047.0,"Emmet County, Michigan",14604,10.18,23.33,33.5,66.5
Michigan,MI,Genesee,26049.0,"Genesee County, Michigan",164086,17.38,27.73,45.11,54.89
Michigan,MI,Gladwin,26051.0,"Gladwin County, Michigan",11060,14.49,31.47,45.97,54.03
Michigan,MI,Gogebic,26053.0,"Gogebic County, Michigan",7038,16.7,33.18,49.87,50.13
Michigan,MI,Grand Traverse,26055.0,"Grand Traverse County, Michigan",42544,5.07,21.82,26.89,73.11
Michigan,MI,Gratiot,26057.0,"Gratiot County, Michigan",14511,12.71,34.24,46.95,53.05
Michigan,MI,Hillsdale,26059.0,"Hillsdale County, Michigan",17858,13.89,29.48,43.38,56.62
Michigan,MI,Houghton,26061.0,"Houghton County, Michigan",14251,17.27,30.82,48.09,51.91
Michigan,MI,Huron,26063.0,"Huron County, Michigan",13836,13.75,28.71,42.45,57.55
Michigan,MI,Ingham,26065.0,"Ingham County, Michigan",117197,17.77,25.82,43.59,56.41
Michigan,MI,Ionia,26067.0,"Ionia County, Michigan",23600,15.96,26.47,42.42,57.58
Michigan,MI,Iosco,26069.0,"Iosco County, Michigan",11449,18.57,34.1,52.67,47.33
Michigan,MI,Iron,26071.0,"Iron County, Michigan",5354,17.56,28.86,46.41,53.59
Michigan,MI,Isabella,26073.0,"Isabella County, Michigan",24942,23.34,24.96,48.3,51.7
Michigan,MI,Jackson,26075.0,"Jackson County, Michigan",61851,14.24,30.28,44.52,55.48
Michigan,MI,Kalamazoo,26077.0,"Kalamazoo County, Michigan",107893,12.75,26.6,39.35,60.65
Michigan,MI,Kalkaska,26079.0,"Kalkaska County, Michigan",7716,13.1,30.47,43.57,56.43
Michigan,MI,Kent,26081.0,"Kent County, Michigan",257898,10.06,26.95,37.01,62.99
Michigan,MI,Keweenaw,26083.0,"Keweenaw County, Michigan",1090,7.25,35.05,42.29,57.71
Michigan,MI,Lake,26085.0,"Lake County, Michigan",4931,19.18,34.07,53.25,46.75
Michigan,MI,Lapeer,26087.0,"Lapeer County, Michigan",34494,9.02,32.68,41.71,58.29
Michigan,MI,Leelanau,26089.0,"Leelanau County, Michigan",9439,7.06,37.93,44.98,55.02
Michigan,MI,Lenawee,26091.0,"Lenawee County, Michigan",40142,11.48,26.82,38.3,61.7
Michigan,MI,Livingston,26093.0,"Livingston County, Michigan",77304,6.84,20.6,27.44,72.56
Michigan,MI,Luce,26095.0,"Luce County, Michigan",2404,18.3,31.36,49.67,50.33
Michigan,MI,Mackinac,26097.0,"Mackinac County, Michigan",5128,16.56,27.91,44.46,55.54
Michigan,MI,Macomb,26099.0,"Macomb County, Michigan",359464,10.32,27.87,38.19,61.81
Michigan,MI,Manistee,26101.0,"Manistee County, Michigan",10324,11.76,33.96,45.72,54.28
Michigan,MI,Marquette,26103.0,"Marquette County, Michigan",28707,17.18,24.27,41.45,58.55
Michigan,MI,Mason,26105.0,"Mason County, Michigan",12426,13.0,28.06,41.07,58.93
Michigan,MI,Mecosta,26107.0,"Mecosta County, Michigan",16312,18.32,25.23,43.55,56.45
Michigan,MI,Menominee,26109.0,"Menominee County, Michigan",10011,13.62,32.59,46.21,53.79
Michigan,MI,Midland,26111.0,"Midland County, Michigan",35761,13.7,22.85,36.55,63.45
Michigan,MI,Missaukee,26113.0,"Missaukee County, Michigan",5750,11.17,33.08,44.24,55.76
Michigan,MI,Monroe,26115.0,"Monroe County, Michigan",62936,12.43,25.82,38.25,61.75
Michigan,MI,Montcalm,26117.0,"Montcalm County, Michigan",24697,12.8,28.52,41.32,58.68
Michigan,MI,Montmorency,26119.0,"Montmorency County, Michigan",4769,18.81,31.08,49.88,50.12
Michigan,MI,Muskegon,26121.0,"Muskegon County, Michigan",70042,14.96,28.81,43.76,56.24
Michigan,MI,Newaygo,26123.0,"Newaygo County, Michigan",19428,13.42,29.14,42.56,57.44
Michigan,MI,Oakland,26125.0,"Oakland County, Michigan",533533,9.06,24.57,33.62,66.38
Michigan,MI,Oceana,26127.0,"Oceana County, Michigan",10247,12.23,30.95,43.17,56.83
Michigan,MI,Ogemaw,26129.0,"Ogemaw County, Michigan",9122,16.85,29.65,46.5,53.5
Michigan,MI,Ontonagon,26131.0,"Ontonagon County, Michigan",2978,13.23,34.69,47.92,52.08
Michigan,MI,Osceola,26133.0,"Osceola County, Michigan",9072,15.81,29.43,45.24,54.76
Michigan,MI,Oscoda,26135.0,"Oscoda County, Michigan",3648,16.64,30.98,47.62,52.38
Michigan,MI,Otsego,26137.0,"Otsego County, Michigan",10996,10.88,24.42,35.29,64.71
Michigan,MI,Ottawa,26139.0,"Ottawa County, Michigan",114316,10.5,25.63,36.13,63.87
Michigan,MI,Presque Isle,26141.0,"Presque Isle County, Michigan",6316,12.7,30.59,43.29,56.71
Michigan,MI,Roscommon,26143.0,"Roscommon County, Michigan",11475,14.21,31.14,45.35,54.65
Michigan,MI,Saginaw,26145.0,"Saginaw County, Michigan",77158,15.57,29.46,45.03,54.97
Michigan,MI,St. Clair,26147.0,"St. Clair County, Michigan",69234,14.52,25.83,40.34,59.66
Michigan,MI,St. Joseph,26149.0,"St. Joseph County, Michigan",23610,12.64,26.73,39.36,60.64
Michigan,MI,Sanilac,26151.0,"Sanilac County, Michigan",17451,12.48,27.45,39.93,60.07
Michigan,MI,Schoolcraft,26153.0,"Schoolcraft County, Michigan",3821,12.93,30.78,43.71,56.29
Michigan,MI,Shiawassee,26155.0,"Shiawassee County, Michigan",26950,12.92,31.64,44.56,55.44
Michigan,MI,Tuscola,26157.0,"Tuscola County, Michigan",21472,12.19,27.73,39.92,60.08
Michigan,MI,Van Buren,26159.0,"Van Buren County, Michigan",31149,16.05,21.31,37.36,62.64
Michigan,MI,Washtenaw,26161.0,"Washtenaw County, Michigan",149379,13.8,24.27,38.07,61.93
Michigan,MI,Wayne,26163.0,"Wayne County, Michigan",696332,20.44,30.82,51.27,48.73
Michigan,MI,Wexford,26165.0,"Wexford County, Michigan",13428,13.14,28.84,41.97,58.03
Florida,FL,Alachua,12001.0,"Alachua County, Florida",121753,19.12,28.09,47.22,52.78
Florida,FL,Baker,12003.0,"Baker County, Florida",9012,12.72,28.07,40.79,59.21
Florida,FL,Bay,12005.0,"Bay County, Florida",80689,12.61,28.22,40.84,59.16
Florida,FL,Bradford,12007.0,"Bradford County, Florida",9104,22.14,29.26,51.41,48.59
Florida,FL,Brevard,12009.0,"Brevard County, Florida",258656,9.77,32.02,41.8,58.2
Florida,FL,Broward,12011.0,"Broward County, Florida",758853,13.48,36.58,50.06,49.94
Florida,FL,Calhoun,12013.0,"Calhoun County, Florida",4625,21.56,35.57,57.12,42.88
Florida,FL,Charlotte,12015.0,"Charlotte County, Florida",90367,8.74,33.67,42.42,57.58
Florida,FL,Citrus,12017.0,"Citrus County, Florida",75745,18.33,32.17,50.5,49.5
Florida,FL,Clay,12019.0,"Clay County, Florida",86946,8.49,31.89,40.38,59.62
Florida,FL,Collier,12021.0,"Collier County, Florida",166192,9.79,33.05,42.84,57.16
Florida,FL,Columbia,12023.0,"Columbia County, Florida",26720,16.51,35.49,51.99,48.01
Florida,FL,DeSoto,12027.0,"DeSoto County, Florida",12656,19.11,39.71,58.83,41.17
Florida,FL,Dixie,12029.0,"Dixie County, Florida",6130,17.91,41.16,59.07,40.93
Florida,FL,Duval,12031.0,"Duval County, Florida",428020,14.43,27.75,42.18,57.82
Florida,FL,Escambia,12033.0,"Escambia County, Florida",131375,12.19,27.68,39.87,60.13
Florida,FL,Flagler,12035.0,"Flagler County, Florida",56177,9.04,36.44,45.48,54.52
Florida,FL,Franklin,12037.0,"Franklin County, Florida",4918,16.45,28.37,44.81,55.19
Florida,FL,Gadsden,12039.0,"Gadsden County, Florida",16485,23.11,40.02,63.14,36.86
Florida,FL,Gilchrist,12041.0,"Gilchrist County, Florida",6913,13.94,35.89,49.83,50.17
Florida,FL,Glades,12043.0,"Glades County, Florida",4560,22.76,41.34,64.1,35.9
Florida,FL,Gulf,12045.0,"Gulf County, Florida",5800,12.69,33.79,46.48,53.52
Florida,FL,Hamilton,12047.0,"Hamilton County, Florida",4360,25.92,28.99,54.91,45.09
Florida,FL,Hardee,12049.0,"Hardee County, Florida",8148,25.5,27.77,53.28,46.72
Florida,FL,Hendry,12051.0,"Hendry County, Florida",13944,18.33,36.13,54.46,45.54
Florida,FL,Hernando,12053.0,"Hernando County, Florida",85911,11.98,41.45,53.43,46.57
Florida,FL,Highlands,12055.0,"Highlands County, Florida",47278,20.32,32.81,53.13,46.87
Florida,FL,Hillsborough,12057.0,"Hillsborough County, Florida",593029,14.11,32.0,46.11,53.89
Florida,FL,Holmes,12059.0,"Holmes County, Florida",7087,16.02,45.7,61.72,38.28
Florida,FL,Indian River,12061.0,"Indian River County, Florida",72833,12.25,30.48,42.72,57.28
Florida,FL,Jackson,12063.0,"Jackson County, Florida",17038,18.63,40.4,59.03,40.97
Florida,FL,Jefferson,12065.0,"Jefferson County, Florida",5675,21.87,32.33,54.2,45.8
Florida,FL,Lafayette,12067.0,"Lafayette County, Florida",2619,18.98,33.49,52.46,47.54
Florida,FL,Lake,12069.0,"Lake County, Florida",172803,13.21,35.67,48.88,51.12
Florida,FL,Lee,12071.0,"Lee County, Florida",326338,11.9,35.96,47.86,52.14
Florida,FL,Leon,12073.0,"Leon County, Florida",124867,16.0,29.91,45.91,54.09
Florida,FL,Levy,12075.0,"Levy County, Florida",17976,16.81,34.75,51.56,48.44
Florida,FL,Liberty,12077.0,"Liberty County, Florida",2554,20.56,33.75,54.31,45.69
Florida,FL,Madison,12079.0,"Madison County, Florida",6980,19.08,38.44,57.52,42.48
Florida,FL,Manatee,12081.0,"Manatee County, Florida",190091,10.85,31.0,41.85,58.15
Florida,FL,Marion,12083.0,"Marion County, Florida",171369,14.33,35.38,49.71,50.29
Florida,FL,Martin,12085.0,"Martin County, Florida",69169,13.62,32.22,45.83,54.17
Florida,FL,Miami-Dade,12086.0,"Miami-Dade County, Florida",985935,14.79,38.71,53.5,46.5
Florida,FL,Monroe,12087.0,"Monroe County, Florida",32559,10.14,35.3,45.44,54.56
Florida,FL,Nassau,12089.0,"Nassau County, Florida",41045,10.45,23.37,33.82,66.18
Florida,FL,Okaloosa,12091.0,"Okaloosa County, Florida",86541,10.44,23.48,33.93,66.07
Florida,FL,Okeechobee,12093.0,"Okeechobee County, Florida",15187,16.9,40.13,57.03,42.97
